id	content	trian
410	若经过一个三角形某一顶点的一条直线可把它分成两个小等腰三角形，那么我们称该三角形为等腰三角形过该顶点的生成三角形．（1）如图，在等腰Rt△ABC中，AB=AC，∠A=90°，请问△ABC是否是生成三角形？请你说明理由．（2）若△ABC是等腰三角形过顶点B的生成三角形，∠C是其最小的内角，请探求∠ABC与∠C之间的关系．	1
501	如图，∠1与∠2为对顶角，∠AOE=90°，∠BOC=5∠DOE，求∠2的度数．	0
816	如图所示，点B为△AEC的边AC上一点（点B不与点A、C重合），连接EB，射钱BF∥EC交AE于点F，过点A作∠EAD=∠BEA，交线段BF的延长线于点D．（1）请补全图形；（2）求证：∠BEC=∠ADB．	0
870	（2018春?黄岛区期末）七巧板是我们祖先的一项卓越创造，用它可以拼出多种图形，请你根据下列要求拼图：（画出示意图并标明每块板的标号，在拼图时应注意：相邻的两块板之间无空隙、无重叠）（1）用七巧板中标号为①②③的三块板拼成一个等腰直角三角形；（2）选择七巧板中的三块板拼成一个正方形．	1
209	如图，已知△ABC≌△BAD，AD与BC交于点E，试说明△ABE是等腰三角形．	1
1388	（2019春?蜀山区期末）如图1，矩形ABCD中，AB=2，BC=3，过对角线AC中点O的直线分别交边BC、AD于点E、F（1）求证：四边形AECF是平行四边形；（2）如图2，当EF⊥AC时，求EF的长度．	1
453	如图，直线AB，CD相交于点O，且∠1=∠2，已知∠2：∠3=2：5，求∠4、∠AOC的度数．	0
128	如图，D是线段BE的中点，∠C=∠F，∠B=∠E．请你在图中找出一对全等三角形，并说明理由．	1
573	已知：在四边形ABCD中，对角线AC、BD恰好平分这个四边形的面积．求证：这个四边形是平行四边形．	1
386	如图，在Rt△ABC中，∠ACB=90°，CD垂直于AB，垂足为点D，DB=1/2BC，求∠A的度数．	1
1025	已知四边形ABCD是正方形，四边形AEFG是菱形．（1）如图1，若点F在正方形ABCD内部，AF平分∠BAD，求证：DG=BE．（2）如图2，若点F在线段BA的延长线上，∠ADG=∠ABE，DE=?5，AE=?2，求AB的长．	1
682	（2017春?闽侯县校级月考）如图，已知∠1=∠2，试说明AB∥CD．	0
1188	已知△ABC∽△A′B′C′，AD是△ABC的中线，A′D′是△A′B′C′的中线，若AD/A′D′=1/2，且△ABC的周长为20cm，求△A′B′C′的周长．	1
1466	如图，O为矩形ABCD对角线的交点，DE∥AC，CE∥BD．（1）若AB=6，BC=8，求四边形OCED的面积．（2）若∠ACB=30°，菱形OCED的面积为18?3，求AC的长．	0
1180	已知△ABC∽△A1B1C1，相似比为2/3，且AB=4，BC=5，A1C1=9，求A1B1、B1C1和AC的长．	1
537	如图所示，已知AD是△ABC的中线，DE∥AB，且DE=AB，连结AE，EC，求证：四边形ADCE是平行四边形．	1
59	已知：如图，AB∥CD，∠B=∠D，求证：△ABC≌△CDA．	1
141	如图，△AOD≌△COB，△AOD怎样才能与△COB重合？	1
250	如图，点A，B，C，D在同一条直线上，△ABF≌△DCE，证明：AF∥DE．	1
1394	（2019春?隆回县期末）如图，在矩形ABCD中，M为BC边上一点，连接AM，过点D作DE⊥AM，垂足为E．若DE=DC=5，AE=2EM．（1）求证：△AED≌△MBA；（2）求BM的长（结果用根式表示）	1
892	已知：如图，CE、CF分别是△ABC的内、外角平分线，过点A作CE、CF的垂线，垂足分别为E、F，且∠ACB=90°，求证：四边形AECF是正方形．	0
1034	（2017秋?武平县校级月考）如图，点E是△ABC中AC上的一个点，过E作ED⊥AB，垂足为D，若∠1=∠2，则△ABC是Rt△吗？为什么？	1
315	如图，在△ABC中，AB=20，AC=30，∠BAC=120°，求S△ABC的值．	1
758	如图，已知AP和BQ分别平分∠MAN和∠ABR，且∠1=∠2，求证：a∥b．	0
367	如图，在△ABC中，∠C=90°，AD是∠BAC的平分线，过点D作DE⊥AB．DE恰好是∠ADB的平分线．CD与DB有怎样的数量关系？请说明理由．	1
86	如图，点D在∠BAC的角平分线上，DM⊥AB，垂足为M，DN⊥AC交AC的延长线于N，且BM=CN．求证：△ADM≌△ADN．	1
960	（2011春?雨花区校级期中）在正方形ABCD中，AC为对角线，E为AC上一点，连结EB、ED．（1）求证：△EBC≌△EDC．（2）延长BE交AD于F，当CE=BC时，求∠EFD的度数．	1
1073	如图，Rt△ABC中，∠C=90°，∠B=3∠A，求∠B的度数．	1
242	如图，在Rt△ABC中，∠ACB=90°，且AC=BC=4cm，已知△BCD≌△ACE．求四边形AECD的面积．	1
764	如图所示，已知直线AB，CD被直线MN所截，分别交于E，F，从E点引出两条射线EP，EQ，且满足∠PEQ=∠EFD，∠BEP=∠MEQ，直线AB，CD是否平行？为什么？	0
459	如图，直线AB，MN相交于点O，OD平分∠MON，∠1=∠2，试判断∠3与∠4之间的关系，并说明理由．	0
911	满足下列条件的四边形是不是正方形？为什么？（1）对角线互相垂直且相等的平行四边形；（2）对角线互相垂直的矩形；（3）对角线相等的菱形；（4）对角线互相垂直平分且相等的四边形．	0
877	如图所示，在四边形ABFC，∠ACB=90°，BC垂直平分线EF交BC于点D，交AB于点E，且CF=AE（1）试探究四边形BECF是什么特殊的四边形；（2）当∠A的大小满足什么条件时，四边形BECF是正方形？请回答并证明你的结论．	0
1262	求证：相似三角形对应高的比都等于相似比．	1
444	如图，已知∠1与∠2的两边分别互相垂直．（1）图①中，有0组对顶角，若∠1=30°，则∠2=150°；（2）图②中，∠3与∠4是一组对顶角，判断∠1与∠2的大小关系，并说明理由；（3）请你画出一种符合题意的一组∠1和∠2，判断∠1与∠2的数量关系，并总结出一个正确的结论．	0
564	如图，在四边形ABCD中，∠B=∠D，∠DCA=∠CAB，求证：四边形ABCD是平行四边形．	0
1404	（2018春?泰山区期末）已知：矩形ABCD中，E，F分别是AD、BC的中点，CE、AF分别交BD于G，H两点．求证：EG=FH．	1
1117	如图，在△ABC中，AB=8，AC=6，点D在AC上，AD=2，若点E在AB上，以A，D，E为顶点的三角形与△ABC相似．求AE的长．	1
231	如图，△ABC≌△ADE，∠BAE=88°，∠CAD=26°，求∠DAE的度数．	1
1058	如图，已知∠CDF=∠OEF=90°，CE与OA相交于点F，若∠C=20°，求∠O的大小．	1
1187	如图，正方形ABCD中，点E是CD的中点，点F在BC上，且△ADE∽△ECF，（1）求CF：BF；（2）AE与EF有何位置关系？证明你的结论．	1
125	如图，AC=AD，BC=BD，点E在AB上．（1）你能找出3对全等三角形；（2）请你同时运用“SSS”和“SAS”证明其中找出的一对全等三角形．	1
1054	（1）如图，在△ABC中，AD⊥BC，∠1=∠B，求证：△ABC是直角三角形．（2）你在（1）的证明过程中，运用了哪两个互逆的真命题？	1
405	（2018秋?青山区期中）已知等腰三角形△ABC的一边长为5，周长为22．求△ABC另两边的长．	1
1235	如图，已知△ABD∽△ACE，∠ABC=50°，∠BAC=60°，求∠AED的度数．	1
121	如图，△ABC中，∠B=∠C，D、E、F分别是BC、AB、AC上的点，且∠EDF=∠B，BE=CD，图中是否存在与△BDE全等的三角形？理由是什么？	1
588	已知：如图，Rt△ABC中，AC=2BC，∠ABC=90°，将Rt△ABC绕点C按顺时针方向旋转，使顶点B落在AC上的点E处，得到△DEC，再将Rt△ABC沿着AB所在直线翻折（离开原所在平面）180°后．得到△ABF，连接DA．求证：四边形AFCD是平行四边形．	0
353	如图，在△ABC中，AB=AC，AD⊥AB交BC于点D，∠CAD=30°．（1）求证：BD=2CD；（2）取BD的中点E，连接AE，求证：△ADE为等边三角形．	1
1163	如图，在△ABC中，∠C=90°，BC=8cm，4AC-3BC=0，点P从B点出发，沿BC方向以2cm/s的速度移动，点Q从C点出发，沿CA方向以1cm/s的速度移动，若P、Q分别从B、C同时出发，经过多少秒时，△CPQ与△CBA相似？	1
22	如图所示，∠1=∠2，∠3=∠4，请你说明△ABC≌△ABD的理由．	1
1448	如图，在矩形ABCD中，AC、BD相交于点O，OE⊥CD．求证：OE=1/2AD．	0
122	如图，已知AD∥BC，M是BC的中点，且MA=MD，求证：△ABM≌△DCM．	1
145	已知，△ABC≌△EBD，点D与点C是对应点，求证：∠AFE=∠ABE．	1
268	如图，△ABF≌△CDE，∠B=30°，∠DCF=20°，求∠EFC的度数．	1
1397	如图，在矩形ABCD中，点E，F在对角线BD．请添加一个条件，使得结论“AE=CF”成立，并加以证明．	1
1487	已知A（0，8），B（6，0），在坐标轴上取一点P，使三角形ABP为等腰三角形，求P点的坐标．	1
839	如图，AB∥CD，AE、CE分别是∠BAC和∠ACD的平分线，AE、CE相交于E，判断△ACE的形状，并说明理由．	0
63	已知：如图，点A、B、C、D在一条直线上，EA⊥AD，FD⊥AD，AE=DF，AB=DC．求证：△ACE≌△DBF．	1
1280	已知：△ABC∽△A′B′C′，并且AB=2c，BC=2a，AC=2b，A′B′=3c，B′C′=3a，A′C′=3b．求证：△ABC和△A′B′C′周长的比是2：3．	1
1087	（2018秋?房山区校级月考）在△ABC中，CF⊥AB于点F，ED⊥AB于点D，∠1=∠2，求证：△AFG∽△ABC．	1
438	（2017秋?灌云县期末）如图，直线AB、CD相交于点O，OE是∠COB的平分线，∠EOF=90°，∠AOD=70°．（1）求∠BOE的度数；（2）OF是∠AOC的平分线吗？为什么？	0
340	在ABC中，AB=AC，∠BAC=120°，AB=4cm，∠1=∠2，求AD的长．	1
999	如图，已知正方形ABCD的边长为8，点EF分别是边BC、CD的点，且BE=CF=6．（1）求证：AE=BF，AE⊥BF；（2）求四边形ADFM的面积．	1
0	（2019春?南关区校级月考）如图，AC=DF，AC∥DF，BC∥EF，证明：△ABC≌△DEF．	1
134	（2018春?平昌县期末）在讲完全等三角形后，数学老师王老师布置了一道数学题：如图所示，已知△ABC≌△ADE，其中∠CAE=40°，∠C=50°，则DE与AC有何位置关系？请说明理由．	1
504	如图，直线AB和CD都过点O，∠AOC=65°，∠AOE=38°，求∠DOE和∠BOD的度数．	0
1210	有一三角形三边之比为2：5：4，如果另一个与它相似的三角形的周长等于55cm，那么另一个三角形的三边长分别是多少？	1
859	如图所示，AM平分∠BAC，AM∥EN，试证明∠E=∠CDN．	0
73	如图，在△ABC中，DE⊥AB，DF⊥AC，垂足分别为点E，F，AE=AF，找出一对全等的三角形，并给出证明．	1
676	（2018春?建昌县期中）在下列括号内，填上推理的根据．已知：如图，∠1=110°，∠2=70°，求证：a∥b．解：∵∠1=110°（已知），∠3=∠1（对顶角相等），∴∠3=110°（等量代换），又∵∠2=70°（已知）∴∠2+∠3=180°∴a∥b（同旁内角互补，两直线平行）．	0
569	如图所示，在四边形ABCD中，AD∥BC，BC=6厘米，AD=9厘米，P，Q分别从点A，C同时出发，P以1厘米/秒的速度由A向D运动，Q以2厘米/秒的速度由C向B运动．（1）几秒时四边形ABQP为平行四边形？（2）几秒时直线PQ将四边形ABCD截出一个平行四边形？	0
1434	如图，点E，F是矩形ABCD边上的点，S△ABG=18，SAFG=21，S△ADF=13，求BE：EC．	0
701	如图，已知∠BED=∠B+∠D，试说明AB∥CD．	0
1230	如图，△ABC∽△ADE，AD=8cm，BD=4cm，BC=15cm，EC=7cm．（1）DE∥BC吗？为什么？（2）求DE，AE的长．（3）你还能发现哪些线段成比例？	1
416	如图，在△ABC中，AB=AC，AB的垂直平分线MN交AC于点D，交AB于点E，∠A=40°，BC=6，△BDC的周长为20．（1）求∠BDC的度数；（2）求AE的长．	1
1051	已知非直角三角形ABC中，∠A=45°，高BD与CE所在直线交于点H，请求出∠BHC的度数．	1
296	如图，在Rt△ABC中，∠BAC=90°，AD⊥BC，∠B=30°，CD=1，求AD，BD．	1
39	如图所示：已知△AOB≌△DOC，求证△ABC≌△DCB．	1
1140	已知：如图，在?ABCD中，BE⊥CD，垂足为E，连接AE，F为AE上一点，∠BFE=∠C．（1）△ABF与△EAD相似吗？为什么？（2）若AB=3，AD=2，∠BAE=30°，求AE，BF的长．	1
513	如图，直线AB、CD相交于点O，∠AOD=70°，OE平分∠BOC，求∠DOE的度数．	0
751	如图，已知AB=AC，AE平分∠DAB．求证：AE∥BC．	0
304	如图，△ABC中，AB=AC，∠BAC=120°，D为BC的中点，DE⊥AC于E，AE=1，求CE的长．	1
90	如图，在△ABC中，BD是角平分线，EF垂直平分BD于点O，请指出图中的全等三角形，并选择一对全等三角形加以证明．	1
848	如图，已知AB∥CD，猜想图（1）、图（2）、图（3）中，∠B，∠E，∠D之间有什么关系？请用等式表示出它们的关系，并证明其中的一个等式．	1
1170	如图，正方形ABCD的边长为6，点E是AB边上的一个动点，过点E作EF⊥DE交BC边于点F．（1）当BE=2AE时，求BF的长；（2）连结DF，若△DAE∽△DEF，求AE的长．	1
1479	如图，在矩形ABCD中，BE平分∠ABC且交CD于点E，EF⊥AE且交BC于点F，求证：AE=EF．	0
1029	（2019春?白银区期末）在直角三角形中，一个锐角比另一个锐角的3倍还多14°，求较大锐角的度数．	1
1328	如图，△ABC中，AB=AC，AD，AE分别是∠BAC和∠BAC的外角的平分线，BE⊥AE，四边形AEBD是矩形吗？证明你的结论．	0
441	如图，直线AB，CD，EF相交于点O，若∠AOC=65°，∠DOF=50°．（1）求∠BOE的度数；（2）试说明：射线OA平分∠COF．	0
852	已知AB∥CD，∠AEF=∠EFC，探究：∠1与∠2的大小关系，并说明道理．	0
896	分别以?ABCD的各边为边，向形外作四个正方形，试说明依次连接这四个正方形对角线的交点所构成的四边形是正方形．	1
1485	（2018秋?六合区期中）定理证明：两个角相等的三角形是等腰三角形．	1
154	已知△ABC≌△DEF，AB和DE，AC和DF是对应边，且∠A=52°，∠B=71°31'，DE=8.5cm，求∠F的大小与AB的长．	1
1185	如图，已知△OAC∽△OBD，OA=4，AC=2，OB=2，∠C=∠D．求：（1）△OAC与△OBD的相似比；（2）BD的长．	1
1217	△ABC与△A′B′C′关于点O位似，其相似比是1/2，AO=5cm，求对应点A、A′之间的距离．	1
1296	如图，在平行四边形ABCD中，AE，BF，CN，DM分别是∠DAB，∠ABC，∠BCD，∠CDA的角平分线，且相交于点O，K，H，G，求证：四边形HGOK是矩形．	0
1120	如图，一名学生把△ABC各边中点连接得到的△DEF涂色，试证明涂色的部分与原三角形相似．	1
1049	在△ABC中，∠ACB=90°，E是BC边上的一点，过C作CF⊥AE，垂足为F，过点B作BD⊥BC，交CF的延长线于点D，若∠D=65°，求∠EAC的度数．	1
1130	已知：如图，在△ABC中，AB=AC，∠EDF=∠B．求证：△BED∽△CDF．	1
45	如图所示，AB⊥AC，DC⊥BD，AB=DC，求证：△ABD≌△DCA．	1
30	已知：如图AC，BD交于点O，∠A=∠D，AB=CD，求证：△ACB≌△DBC．	1
440	如图，直线a，b相交，∠1=38°，求∠2，∠3，∠4的度数．	0
1293	如图，在四边形ABCD中，∠B=∠D=90°，且AB=CD，四边形ABCD是矩形吗？为什么？	1
523	（2018春?禅城区期末）如图，已知：四边形ABCD中，AB=DC，AB∥DC；四边形BEFC中，BC=EF，BE=CF．讨论图共有几个平行四边形？并指出相应的平行四边形（不须证明）	0
305	如图，在等腰△ABC中，AB=AC，∠BAC=120°，腰AB的垂直平分线交底BC于点D，垂足为点E．（1）求∠BAD的度数；（2）若DB=2cm，求CB的长．	1
